3, 25, 0.0010963, 0, 0
17, 25, 9.5451e-05, 0, 0
17, 25, 0.000115868, 0, 0
16, 25, 0.00012602, 0, 0
4, 25, 9.8167e-05, 0, 0
5, 25, 9.8487e-05, 0, 0
13, 25, 9.7192e-05, 0, 0
6, 25, 9.2922e-05, 0, 0
15, 25, 9.8196e-05, 0, 0
4, 25, 0.000931318, 0, 0
11, 25, 9.7777e-05, 0, 0
16, 25, 9.5323e-05, 0, 0
4, 25, 9.5629e-05, 0, 0
16, 25, 9.3916e-05, 0, 0
10, 25, 9.467e-05, 0, 0
5, 25, 9.7856e-05, 0, 0
2, 25, 0.00018415, 0, 0
16, 25, 9.6668e-05, 0, 0
10, 25, 9.7226e-05, 0, 0
10, 25, 9.704e-05, 0, 0
9, 25, 9.681e-05, 0, 0
11, 25, 9.357e-05, 0, 0
3, 25, 8.8915e-05, 0, 0
15, 25, 0.000290946, 0, 0
10, 25, 9.0329e-05, 0, 0
12, 25, 9.7649e-05, 0, 0
15, 25, 8.8952e-05, 0, 0
6, 25, 9.0798e-05, 0, 0
11, 25, 8.9445e-05, 0, 0
6, 25, 0.000131216, 0, 0
10, 25, 9.6452e-05, 0, 0
16, 25, 9.613e-05, 0, 0
10, 25, 9.6332e-05, 0, 0
15, 25, 9.3161e-05, 0, 0
0, 0, 3.1627e-05, 0, 0
16, 25, 9.0332e-05, 0, 0
15, 25, 9.2253e-05, 0, 0
13, 25, 8.8522e-05, 0, 0
16, 25, 9.1978e-05, 0, 0
7, 25, 0.000168371, 0, 0
13, 25, 9.3774e-05, 0, 0
10, 25, 0.000420155, 0, 0
7, 25, 9.0803e-05, 0, 0
0, 0, 3.3239e-05, 0, 0
16, 25, 9.0288e-05, 0, 0
4, 25, 9.8681e-05, 0, 0
2, 25, 0.000110563, 0, 0
16, 25, 8.6996e-05, 0, 0
7, 25, 0.00012542, 0, 0
16, 25, 9.7559e-05, 0, 0
3, 25, 0.000119336, 0, 0
0, 0, 3.4063e-05, 0, 0
7, 25, 9.4835e-05, 0, 0
8, 25, 0.000199385, 0, 0
14, 25, 0.000122763, 0, 0
4, 25, 9.6602e-05, 0, 0
9, 25, 9.542e-05, 0, 0
15, 25, 0.000138745, 0, 0
0, 0, 3.2779e-05, 0, 0
14, 25, 8.7084e-05, 0, 0
3, 25, 8.5429e-05, 0, 0
14, 25, 0.000295317, 0, 0
16, 25, 8.8642e-05, 0, 0
8, 25, 0.000128262, 0, 0
17, 25, 8.803e-05, 0, 0
14, 25, 9.0083e-05, 0, 0
6, 25, 9.1913e-05, 0, 0
9, 25, 9.3739e-05, 0, 0
5, 25, 9.2863e-05, 0, 0
17, 25, 9.8427e-05, 0, 0
16, 25, 0.000117873, 0, 0
13, 25, 0.000298318, 0, 0
10, 25, 0.000116825, 0, 0
11, 25, 9.4801e-05, 0, 0
14, 25, 9.9608e-05, 0, 0
3, 25, 0.000109963, 0, 0
16, 25, 9.0782e-05, 0, 0
9, 25, 9.4892e-05, 0, 0
9, 25, 9.0183e-05, 0, 0
17, 25, 9.2843e-05, 0, 0
17, 25, 9.4881e-05, 0, 0
0, 0, 3.4585e-05, 0, 0
15, 25, 9.1862e-05, 0, 0
10, 25, 9.1967e-05, 0, 0
15, 25, 9.4342e-05, 0, 0
15, 25, 9.2382e-05, 0, 0
17, 25, 9.233e-05, 0, 0
3, 25, 9.2754e-05, 0, 0
16, 25, 9.1081e-05, 0, 0
7, 25, 8.9989e-05, 0, 0
16, 25, 9.7267e-05, 0, 0
14, 25, 8.9885e-05, 0, 0
4, 25, 8.9588e-05, 0, 0
11, 25, 9.0133e-05, 0, 0
5, 25, 9.4217e-05, 0, 0
6, 25, 8.9679e-05, 0, 0
14, 25, 0.000205324, 0, 0
16, 25, 9.1056e-05, 0, 0
10, 25, 9.426e-05, 0, 0
3, 25, 9.2237e-05, 0, 0
