1, 12, 0.000165735, 0, 0
1, 13, 0.000105644, 0, 0
1, 6, 6.6116e-05, 0, 0
1, 8, 8.0831e-05, 0, 0
1, 6, 7.1825e-05, 0, 0
1, 2, 4.9546e-05, 0, 0
1, 4, 5.6355e-05, 0, 0
1, 13, 0.000104087, 0, 0
1, 14, 0.000104408, 0, 0
1, 2, 4.7527e-05, 0, 0
1, 8, 7.9565e-05, 0, 0
1, 7, 7.6102e-05, 0, 0
1, 6, 7.1185e-05, 0, 0
1, 13, 0.000103834, 0, 0
1, 4, 9.5503e-05, 0, 0
1, 2, 4.7204e-05, 0, 0
1, 14, 0.00014227, 0, 0
1, 12, 9.8455e-05, 0, 0
1, 12, 8.7017e-05, 0, 0
1, 6, 5.846e-05, 0, 0
1, 9, 8.1011e-05, 0, 0
1, 3, 5.0878e-05, 0, 0
1, 8, 7.2509e-05, 0, 0
1, 9, 7.761e-05, 0, 0
1, 14, 0.000100537, 0, 0
1, 11, 0.00306305, 0, 0
1, 9, 0.000165178, 0, 0
1, 15, 0.000266509, 0, 0
1, 14, 0.000321083, 0, 0
1, 15, 0.000241939, 0, 0
1, 10, 0.000177924, 0, 0
1, 12, 0.000200267, 0, 0
1, 10, 0.000171017, 0, 0
1, 15, 0.000220319, 0, 0
0, 0, 0.000117722, 0, 0
1, 12, 0.000200386, 0, 0
1, 15, 0.000222109, 0, 0
1, 12, 0.000254101, 0, 0
1, 8, 0.000158928, 0, 0
1, 11, 0.000190474, 0, 0
1, 7, 0.000273796, 0, 0
1, 6, 0.000141232, 0, 0
1, 16, 0.000256626, 0, 0
0, 0, 0.000148267, 0, 0
1, 5, 0.000134643, 0, 0
1, 9, 0.000172743, 0, 0
1, 8, 0.000164657, 0, 0
1, 7, 0.00016064, 0, 0
1, 7, 0.000150073, 0, 0
1, 13, 0.00022743, 0, 0
1, 4, 0.000124159, 0, 0
0, 0, 8.6087e-05, 0, 0
1, 5, 0.000137964, 0, 0
1, 15, 0.000230578, 0, 0
1, 10, 0.000190222, 0, 0
1, 9, 0.000739942, 0, 0
1, 11, 0.000207804, 0, 0
1, 15, 0.00023944, 0, 0
0, 0, 8.0276e-05, 0, 0
1, 5, 0.000125605, 0, 0
1, 8, 0.000162895, 0, 0
1, 10, 0.000236425, 0, 0
1, 5, 0.000133255, 0, 0
1, 3, 0.000102999, 0, 0
1, 5, 0.000140728, 0, 0
1, 16, 0.00117092, 0, 0
1, 15, 0.000294776, 0, 0
1, 10, 0.000177367, 0, 0
1, 2, 0.000105184, 0, 0
1, 16, 0.00025295, 0, 0
1, 11, 0.000211274, 0, 0
1, 4, 0.00012028, 0, 0
1, 13, 0.000236313, 0, 0
1, 8, 0.000168605, 0, 0
1, 5, 0.000474635, 0, 0
1, 10, 0.000180283, 0, 0
1, 13, 0.000207333, 0, 0
1, 10, 0.000138099, 0, 0
1, 3, 7.7808e-05, 0, 0
1, 13, 0.000160734, 0, 0
1, 16, 0.000177942, 0, 0
0, 0, 9.3856e-05, 0, 0
1, 7, 0.000107373, 0, 0
1, 7, 0.000111786, 0, 0
1, 9, 0.00012457, 0, 0
1, 14, 0.000164141, 0, 0
1, 16, 0.00020135, 0, 0
1, 2, 6.6924e-05, 0, 0
1, 8, 0.000116608, 0, 0
1, 16, 0.00017561, 0, 0
1, 11, 0.000145948, 0, 0
1, 10, 0.00014101, 0, 0
1, 2, 7.0159e-05, 0, 0
1, 8, 0.00011655, 0, 0
1, 2, 7.4582e-05, 0, 0
1, 10, 0.000139683, 0, 0
1, 15, 0.000175909, 0, 0
1, 8, 0.000119088, 0, 0
1, 13, 0.000154007, 0, 0
1, 8, 0.000111241, 0, 0
